# y_plus_values_1, u_plus_values_1
473.457195, 13.589621
476.561829, 13.601542
479.666463, 13.613464
482.771097, 13.625216
485.875731, 13.636848
488.980365, 13.648503
492.084998, 13.660062
495.189632, 13.671451
498.294266, 13.682841
501.398900, 13.694255
504.503534, 13.705402
507.608168, 13.716550
510.712802, 13.727698
513.817436, 13.738700
516.922070, 13.749631
520.028772, 13.760561
523.130304, 13.771394
526.237006, 13.782106
529.338538, 13.792819
532.445240, 13.803507
535.551942, 13.814002
538.653474, 13.824473
541.760176, 13.834967
544.861708, 13.845317
547.968410, 13.855594
551.075111, 13.865872
554.176644, 13.876100
557.283345, 13.886184
560.384878, 13.896268
563.491579, 13.906351
566.598281, 13.916242
569.699813, 13.926156
572.806515, 13.936046
575.908048, 13.945816
579.014749, 13.955537
582.121451, 13.965234
585.222983, 13.974882
588.329685, 13.984434
591.431217, 13.993961
594.537919, 14.003513
597.644621, 14.012871
600.746153, 14.022230
603.852855, 14.031612
606.954387, 14.040850
610.061089, 14.050063
613.167790, 14.059252
616.269323, 14.068417
619.376024, 14.077460
622.477557, 14.086504
625.584258, 14.095548
628.690960, 14.104447
631.792493, 14.113346
634.899194, 14.122221
638.000727, 14.131023
641.107428, 14.139752
644.214130, 14.148506
647.315662, 14.157187
650.422364, 14.165796
653.523896, 14.174404
656.630598, 14.183013
659.737300, 14.191477
662.838832, 14.199940
665.945534, 14.208404
669.047066, 14.216771
672.153768, 14.225113
675.260469, 14.233432
678.362002, 14.241726
681.468703, 14.249924
684.570236, 14.258121
687.676938, 14.266319
690.783639, 14.274395
693.885172, 14.282472
696.991873, 14.290549
700.093406, 14.298553
703.200107, 14.306509
706.306809, 14.314464
709.408341, 14.322372
712.515043, 14.330206
715.616575, 14.338041
718.723277, 14.345876
721.829979, 14.353590
724.931511, 14.361304
728.038213, 14.369018
731.139745, 14.376659
734.246447, 14.384277
737.353148, 14.391894
740.454681, 14.399463
743.561383, 14.406959
746.662915, 14.414479
749.769617, 14.421976
752.876318, 14.429375
755.977851, 14.436751
759.084552, 14.444150
762.186085, 14.451477
765.292786, 14.458780
768.399488, 14.466059
771.501020, 14.473337
774.607722, 14.480519
777.709254, 14.487725
780.815956, 14.494907
783.922658, 14.501993
787.024190, 14.509102
790.130892, 14.516187
793.232424, 14.523224
796.339126, 14.530237
799.445828, 14.537225
802.547360, 14.544214
805.654062, 14.551105
808.755594, 14.558021
811.862296, 14.564937
814.968997, 14.571756
