# y_plus_values_1, u_plus_values_1
1657.627678, 1303.130996
1660.766244, 1304.780192
1663.904811, 1306.429389
1667.038154, 1308.073798
1670.176720, 1309.711027
1673.310064, 1311.350649
1676.448630, 1312.987877
1679.587197, 1314.613138
1682.720540, 1316.238398
1685.859106, 1317.866053
1688.992450, 1319.484132
1692.131016, 1321.097425
1695.269583, 1322.710717
1698.402926, 1324.321616
1701.541492, 1325.925334
1704.674836, 1327.526658
1707.813402, 1329.130376
1710.951969, 1330.722126
1714.085312, 1332.313876
1717.223878, 1333.905626
1720.357222, 1335.487802
1723.495788, 1337.067584
1726.634355, 1338.647366
1729.767698, 1340.222360
1732.906264, 1341.792568
1736.039608, 1343.360382
1739.178174, 1344.928196
1742.316741, 1346.484042
1745.450084, 1348.039887
1748.588650, 1349.595733
1751.721994, 1351.144398
1754.860560, 1352.690670
1757.999127, 1354.234547
1761.132470, 1355.776032
1764.271036, 1357.310335
1767.404380, 1358.844638
1770.542946, 1360.376548
1773.681513, 1361.898883
1776.814856, 1363.421219
1779.953422, 1364.943554
1783.086766, 1366.456315
1786.225332, 1367.966682
1789.363899, 1369.477049
1792.497242, 1370.982630
1795.635809, 1372.481029
1798.769152, 1373.981822
1801.907718, 1375.480221
1805.046285, 1376.966652
1808.179628, 1378.453083
1811.318195, 1379.941908
1814.451538, 1381.418765
1817.590104, 1382.895621
1820.728671, 1384.370085
1823.862014, 1385.842154
1827.000581, 1387.307043
1830.133924, 1388.771931
1833.272490, 1390.236820
1836.411057, 1391.687347
1839.544400, 1393.140268
1842.682967, 1394.593189
1845.816310, 1396.038928
1848.954876, 1397.479881
1852.093443, 1398.923227
1855.226786, 1400.359393
1858.365353, 1401.788377
1861.498696, 1403.217362
1864.637262, 1404.646346
1867.775829, 1406.065756
1870.909172, 1407.485166
1874.047739, 1408.904577
1877.181082, 1410.314412
1880.319648, 1411.721854
1883.458215, 1413.129296
1886.591558, 1414.531951
1889.730125, 1415.925032
1892.863468, 1417.320506
1896.002034, 1418.715980
1899.140601, 1420.099486
1902.273944, 1421.485385
1905.412511, 1422.871285
1908.545854, 1424.247610
1911.684420, 1425.619148
1914.822987, 1426.993080
1917.956330, 1428.359830
1921.094897, 1429.721794
1924.228240, 1431.083757
1927.366806, 1432.443327
1930.505373, 1433.793323
1933.638716, 1435.143318
1936.777283, 1436.495707
1939.910626, 1437.836128
1943.049192, 1439.176549
1946.187759, 1440.514577
1949.321102, 1441.850211
