# y_plus_values_1, u_plus_values_1
324.245292, 20.328040
324.545415, 20.330039
324.845538, 20.332038
325.146662, 20.334038
325.446785, 20.336237
325.746909, 20.338236
326.047032, 20.340235
326.347156, 20.342234
326.647279, 20.344033
326.947402, 20.346233
327.248526, 20.348232
327.548649, 20.350231
327.848773, 20.352230
328.148896, 20.354229
328.449020, 20.356228
328.749143, 20.358228
329.049266, 20.360227
329.350390, 20.362226
329.650514, 20.364025
329.950637, 20.366024
330.250760, 20.368024
330.550884, 20.369823
330.851007, 20.371822
331.152131, 20.373821
331.452254, 20.375820
331.752378, 20.377820
332.052501, 20.379619
332.352624, 20.381618
332.652748, 20.383617
332.952871, 20.385416
333.253995, 20.387416
333.554118, 20.389415
333.854242, 20.391414
334.154365, 20.393413
334.454488, 20.395212
334.754612, 20.397212
335.054735, 20.399011
335.355859, 20.401010
335.655982, 20.403009
335.956106, 20.404808
336.256229, 20.406608
336.556352, 20.408407
336.856476, 20.410406
337.157600, 20.412405
337.457723, 20.414205
337.757846, 20.416204
338.057970, 20.418003
338.358093, 20.419802
338.658216, 20.421802
338.958340, 20.423601
339.259464, 20.425400
339.559587, 20.427399
339.859710, 20.429198
340.159834, 20.431198
340.459957, 20.432997
340.760080, 20.434996
341.060204, 20.436795
341.361328, 20.438595
341.661451, 20.440394
341.961574, 20.442193
342.261698, 20.443992
342.561821, 20.445992
342.861945, 20.447791
343.163068, 20.449590
343.463192, 20.451389
343.763315, 20.453389
344.063438, 20.455188
344.363562, 20.456987
344.663685, 20.458786
344.963809, 20.460586
345.264932, 20.462385
345.565056, 20.464184
345.865179, 20.465983
346.165302, 20.467783
346.465426, 20.469582
346.765549, 20.471381
347.065673, 20.473180
347.366796, 20.474980
347.666920, 20.476779
347.967043, 20.478578
348.267166, 20.480377
348.567290, 20.482177
348.867413, 20.483976
349.168537, 20.485775
349.468660, 20.487574
349.768784, 20.489374
350.068907, 20.490973
350.369031, 20.492772
350.669154, 20.494572
350.969277, 20.496371
351.270401, 20.498170
351.570524, 20.499969
351.870648, 20.501769
352.170771, 20.503368
352.470895, 20.505167
352.771018, 20.506966
353.071141, 20.508566
353.372265, 20.510365
353.672388, 20.512164
353.972512, 20.513764
354.272635, 20.515563
354.572759, 20.517362
354.872882, 20.518962
355.174006, 20.520761
355.474129, 20.522360
355.774253, 20.524159
356.074376, 20.525759
356.374499, 20.527558
356.674623, 20.529357
356.974746, 20.530957
357.275870, 20.532756
357.575993, 20.534355
357.876117, 20.536154
358.176240, 20.537754
358.476363, 20.539553
358.776487, 20.541352
359.076610, 20.542952
359.377734, 20.544551
359.677857, 20.546350
359.977981, 20.547950
360.278104, 20.549749
360.578227, 20.551348
360.878351, 20.552948
361.179475, 20.554547
361.479598, 20.556146
361.779721, 20.557946
362.079845, 20.559545
362.379968, 20.561144
362.680091, 20.562943
362.980215, 20.564543
363.281339, 20.566342
363.581462, 20.567941
363.881585, 20.569541
364.181709, 20.571140
364.481832, 20.572739
364.781955, 20.574539
365.082079, 20.576138
365.383203, 20.577737
365.683326, 20.579337
365.983449, 20.580936
366.283573, 20.582535
366.583696, 20.584135
366.883819, 20.585734
367.184943, 20.587333
367.485067, 20.589133
367.785190, 20.590732
368.085313, 20.592331
368.385437, 20.593931
368.685560, 20.595530
368.985684, 20.597129
369.286807, 20.598729
369.586931, 20.600328
369.887054, 20.601927
370.187177, 20.603527
370.487301, 20.605126
370.787424, 20.606725
371.087548, 20.608325
371.388671, 20.609924
371.688795, 20.611523
371.988918, 20.613123
372.289041, 20.614722
372.589165, 20.616122
372.889288, 20.617721
373.190412, 20.619320
373.490535, 20.620920
373.790659, 20.622519
374.090782, 20.623918
